mesh_name,idx,d,min_jens,avg_jens,min_jeans,avg_jeans,num_inverted_jens,num_inverted_jeans,num_elements,avg_jeans_T,count_T,inverted_T,avg_jeans_P,count_P,inverted_P,avg_jeans_R,count_R,inverted_R,avg_jeans_H,count_H,inverted_H
femur_s4,18,0.07891566265060242,0.154181,0.5832437984836831,0.0650503,0.3751687114383035,0,0,9101,0.3061298814496737,2911,0,0.30561774571335076,3056,0,0.4328616394176931,1786,0,0.60549528115727,1348,0
femur_s4,19,0.08052208835341366,0.104302,0.5827121567959564,0.0592143,0.37439743089770355,0,0,9101,0.3051712437650292,2911,0,0.30480076014397905,3056,0,0.43207438409854426,1786,0,0.6052533790801187,1348,0
femur_s4,20,0.0821285140562249,0.149382,0.5812810754862103,0.0684322,0.3732977455224701,0,0,9101,0.3047590189969082,2911,0,0.3026350123363874,3056,0,0.43266269876819713,1786,0,0.6028494807121663,1348,0
femur_s4,21,0.08373493975903615,0.102319,0.5813749584661027,0.0572849,0.37303393486430064,0,0,9101,0.30525558615596016,2911,0,0.3031787970876963,3056,0,0.4331154787234043,1786,0,0.5981633390207715,1348,0
femur_s4,22,0.0853413654618474,0.145395,0.581298341610812,0.0722479,0.37243175762004177,0,0,9101,0.3040209715905187,2911,0,0.30358809679319376,3056,0,0.4315910806270996,1786,0,0.597855700296736,1348,0
femur_s4,23,0.08694779116465864,0.0829804,0.5811171704647841,0.0510352,0.37180950312053623,0,0,9101,0.30495411511508075,2911,0,0.3025868834424084,3056,0,0.43091610190369545,1786,0,0.5948035497032641,1348,0
femur_s4,24,0.08855421686746989,0.0751894,0.5798597642456873,0.0475966,0.3708310864850017,0,0,9101,0.3042112253864651,2911,0,0.3015789407722513,3056,0,0.42924280683090704,1786,0,0.5943041135014837,1348,0
femur_s4,25,0.09016064257028113,0.124651,0.5792492315130207,0.062398,0.36972981372376656,0,0,9101,0.303286086224665,2911,0,0.3004983742473822,3056,0,0.42923891545352744,1786,0,0.5913215897626114,1348,0
femur_s4,26,0.09176706827309238,0.129588,0.5788852587627733,0.0647532,0.36885011405340073,0,0,9101,0.30352202772243214,2911,0,0.2998648247054974,3056,0,0.42782655655095186,1786,0,0.5881803642433234,1348,0
femur_s4,27,0.09337349397590362,0.139958,0.5782500565871882,0.0664075,0.36830669793429294,0,0,9101,0.30268462669185847,2911,0,0.30015710196335077,3056,0,0.42713093281075026,1786,0,0.5865789020771514,1348,0
femur_s4,28,0.09497991967871486,0.125951,0.579464760795517,0.0706686,0.36897873310625207,0,0,9101,0.3051280915149433,2911,0,0.29956174888743453,3056,0,0.4286123292273236,1786,0,0.5852264473293769,1348,0
femur_s4,29,0.0965863453815261,0.132768,0.57963400615317,0.0714136,0.3680247553895177,0,0,9101,0.3046307067674339,2911,0,0.29886937185863877,3056,0,0.42737501007838746,1786,0,0.5830688004451038,1348,0
femur_s4,30,0.09819277108433735,0.109428,0.5779856686078453,0.0632386,0.36729343732556863,0,0,9101,0.30389280175197525,2911,0,0.2981146132853403,3056,0,0.4271582855543113,1786,0,0.5817230497032642,1348,0
